"","X102","X210","X401","X403","X406","X510","X602","X603","X702","X703","X709","X712","X713","X804","X805","X808","X809","X813","X901","X904","X1001","X1003","X1005","X1102","X1108","X1202","X1208","X1213","X1214","X1302","X1507","X1514","X1517","X1601","X1602","X1704","X1806","X1901","X1902","X1905","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2101","X2102","X2103","X2104","X2106","X2202","X2206","X2208","X2209","X2302","X2309","X2402","X2403","X2507","X2508","X2512","X2517","X2519","X2520","X2522","X2525","X2530","X2602","X2606","X2607","X2608","X2710","X2713","X2714","X2716","X2804","X2811","X2825","X2826","X2832","X2833","X2835","X2836","X2901","X2903","X2907","X2915","X2933","X3105","X3202","X3204","X3205","X3206","X3207","X3208","X3209","X3210","X3211","X3212","X3214","X3215","X3302","X3303","X3304","X3305","X3307","X3402","X3403","X3506","X3507","X3605","X3701","X3707","X3802","X3808","X3809","X3810","X3811","X3814","X3815","X3816","X3819","X3820","X3823","X3902","X3908","X3909","X3910","X3911","X3915","X3916","X3917","X3919","X3920","X3921","X3923","X3924","X3925","X3926","X4001","X4005","X4006","X4008","X4009","X4010","X4012","X4013","X4015","X4016","X4202","X4203","X4409","X4415","X4416","X4418","X4420","X4421","X4602","X4804","X4808","X4818","X4819","X4821","X4822","X4823","X4901","X4902","X4907","X4911","X5111","X5112","X5205","X5206","X5208","X5209","X5210","X5211","X5402","X5407","X5408","X5505","X5508","X5509","X5511","X5512","X5513","X5514","X5515","X5516","X5601","X5603","X5609","X5806","X5807","X5903","X5907","X5911","X6002","X6101","X6103","X6104","X6105","X6106","X6107","X6109","X6110","X6111","X6112","X6114","X6115","X6117","X6201","X6202","X6203","X6204","X6205","X6206","X6210","X6211","X6212","X6217","X6302","X6303","X6304","X6305","X6306","X6307","X6401","X6403","X6404","X6406","X6504","X6505","X6802","X6805","X6806","X6807","X6809","X6810","X6812","X6813","X6815","X6902","X6903","X6905","X6910","X6911","X6912","X6913","X7006","X7007","X7010","X7013","X7018","X7019","X7103","X7106","X7112","X7113","X7117","X7118","X7202","X7204","X7205","X7208","X7210","X7211","X7216","X7219","X7225","X7304","X7306","X7307","X7308","X7309","X7310","X7314","X7315","X7317","X7318","X7319","X7320","X7322","X7326","X7418","X7419","X7605","X7606","X7608","X7609","X7615","X7616","X8204","X8205","X8207","X8208","X8209","X8301","X8302","X8306","X8307","X8308","X8309","X8311","X8402","X8406","X8408","X8409","X8411","X8412","X8413","X8414","X8419","X8421","X8422","X8423","X8424","X8425","X8427","X8428","X8430","X8431","X8437","X8438","X8439","X8441","X8445","X8447","X8450","X8451","X8452","X8455","X8456","X8460","X8466","X8467","X8468","X8471","X8474","X8475","X8477","X8479","X8480","X8481","X8483","X8484","X8485","X8501","X8503","X8504","X8509","X8511","X8512","X8514","X8515","X8516","X8517","X8518","X8519","X8521","X8523","X8525","X8526","X8529","X8531","X8532","X8533","X8535","X8536","X8537","X8538","X8541","X8542","X8543","X8544","X8545","X8546","X8547","X8606","X8607","X8609","X8701","X8702","X8707","X8708","X8716","X8802","X8803","X8907","X9001","X9006","X9013","X9017","X9018","X9019","X9020","X9021","X9023","X9025","X9026","X9027","X9028","X9030","X9031","X9032","X9105","X9106","X9401","X9402","X9403","X9404","X9405","X9406","X9503","X9504","X9505","X9506","X9508","X9602","X9606","X9607","X9608","X9612","X9616","X9617","X9706"
"X102",0,0,1.94404626531142,1.76164106403756,0,0,0,0,0.990548420903929,0,0,0,0,0,0,0,3.79786680541103,0,0,0,0,1.32770122749537,0,0,0,0,0,0,0,0,0,0,1.94404626531142,0,1.92019214138208,1.67966289387773,1.17454986107404,1.12650134497938,0,1.06984484637996,0,0,0,0,1.57267150431819,3.62239453138163,2.36498929742475,1.12650134497938,0,2.76911721715327,0,0,0,0,0,3.26982517289766,0,0,0,3.79786680541103,3.79786680541103,0,1.94404626531142,0,1.3664148631606,0,0,0,0,3.07724522447227,0,3.79786680541103,0,0,0,0,0,1.87419454037806,1.63289327657965,1.63289327657965,0,0,0,0,0,0,1.63289327657965,0,0,0,0,0,0,1.8969151308406,0,0,0,0,0,0,0,0,0,0,0,3.79786680541103,3.79786680541103,3.22497779096055,3.79786680541103,1.38662816967553,1.79533730528179,1.39904491262634,0,0,0,0,0,3.79786680541103,1.55185677148496,0,0,0,0,3.79786680541103,0,0,0,0,2.36498929742475,0,0,0,0,0,1.44653416229494,0,0,0,0,0,0,1.42455566973589,0,0,0,3.79786680541103,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80213093839465,0,0,0,0,0,0,0,0,3.79786680541103,3.79786680541103,3.79786680541103,2.36498929742475,0,0,0,0,0,0,0,0,0,1.41168537879894,0,0,1.97678721565015,0,0,0,0,0,0,0,3.79786680541103,0,0,0,0,0,0,0,1.12379667046755,0,0,2.18868959191452,0,2.18868959191452,0,0,0,0,0,0,2.09123499249266,0,0,0,0,0,2.36498929742475,1.77496697456698,0,0,0,0,0,0,0,0,0,0,3.79786680541103,3.26982517289766,0,2.6898842792606,3.79786680541103,0,3.29271929022479,0,2.62968494519396,0,2.88820965200122,0.710248831647769,0,0,2.37695407876141,3.79786680541103,3.79786680541103,3.79786680541103,0,0,0,3.79786680541103,0,0,3.79786680541103,0,0,0,0,3.79786680541103,3.79786680541103,3.79786680541103,0,3.79786680541103,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84473201926897,0,0,0,3.79786680541103,1.94404626531142,2.80213093839465,0,0,1.8969151308406,3.79786680541103,0,1.63289327657965,0,0,0,3.79786680541103,0,0,1.8969151308406,3.79786680541103,0,3.79786680541103,0,0.556511886108192,2.53056640368768,0,0,0,1.63289327657965,0,1.99357388758007,0,0,1.99357388758007,0,0,0,0,1.04592726750078,1.42889792552666,0,3.79786680541103,0,0,0,3.79786680541103,0,0,1.63289327657965,0,0,0,0,0,0,0,0,0,0,0.83183436344378,0,0,0,0,0,0,0,0,0,2.24089740067358,0,2.27343269777246,1.46460992798414,1.32770122749537,0,0,2.18868959191452,0,0,1.63289327657965,1.67367105764974,2.36498929742475,0,0,3.79786680541103,0,3.79786680541103,2.88820965200122,2.36498929742475,0,0,0,0,0,0,0,0,0,0,3.56744866361131,3.79786680541103,0,0,0,0,0,0,3.79786680541103,0,1.27703682910943,0,3.79786680541103,0,0,0,3.79786680541103,0,0,0,0,0,0,0,1.94404626531142,0,1.85201065432218,0,0,0,1.48314186091341,0,0,3.4121668513792,0,0.984293043167188,0,1.91237005682045,1.8969151308406,0,0,0,0,3.48808240632833,0,0,0,0,0,3.79786680541103,0,3.79786680541103
"X210",0,0,0,3.61072885964208,5.42436582947014,0,0,0,1.01513346836879,0,0,0,0,0,0,0,0,0,0,10.4988278719758,0,0,0,0,0,0,0,0,0,0,6.43768495263822,6.43768495263822,0,7.97746055597295,3.93570140711749,1.72135158285588,1.20370177630024,1.15446070856612,6.43768495263822,0,6.43768495263822,6.43768495263822,6.43768495263822,6.43768495263822,1.61170469490841,0,2.42368760902149,1.15446070856612,6.43768495263822,2.83784587833042,7.97746055597295,10.4988278719758,4.03471353314661,2.29651578375327,0,0,6.43768495263822,10.4988278719758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4988278719758,0,0,0,1.67342115585293,1.67342115585293,0,0,0,0,0,0,1.67342115585293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49916403863103,0,0,0,0,1.42104381321585,0,2.86753747297737,2.49916403863103,10.4988278719758,0,0,0,0,0,0,0,0,0,0,0,0,10.4988278719758,0,2.42368760902149,0,0,0,0,0,0,0,1.89051768089306,0,3.32784254965503,0,0,0,0,10.4988278719758,10.4988278719758,0,10.4988278719758,2.87167899152379,10.4988278719758,10.4988278719758,0,8.04813830290687,0,0,2.03441581542724,4.03471353314661,0,0,0,0,0,0,0,0,6.43768495263822,2.90632735874967,0,0,0,0,0,2.42368760902149,0,0,0,0,0,2.90632735874967,0,0,0,0,0,0,2.02585045281144,0,0,3.71230131298288,0,0,5.08151344991378,0,0,2.19194057127544,0,2.90632735874967,2.90632735874967,0,6.43768495263822,0,1.15168890473823,6.43768495263822,0,0,6.43768495263822,0,0,0,4.05583720972823,0,0,0,0,6.43768495263822,0,0,2.82122610280694,0,2.42368760902149,0,0,2.23260871340184,1.36840888228931,0,0,0,0,0,0,0,0,0,0,0,0,10.4988278719758,0,0,0,5.67982444858233,0,0.727876916404256,0,0,0,0,0,0,6.43768495263822,6.43768495263822,7.97746055597295,0,0,0,0,6.11151715150281,0,0,0,0,0,0,0,0,0,0,0,0,4.23390603090102,0,0,0,0,0,0,0,4.64140962833768,0,0,0,0,0,0,0,0,0,0,0,0,1.67342115585293,0,0,0,0,0,0,0,0,3.52241050274119,0,0,0.57032425996923,0,0,0,2.49916403863103,1.67342115585293,0,0,0,0,0,0,0,0,0,2.14377360699304,1.4643626933842,0,0,0,6.43768495263822,0,0,0,0,1.67342115585293,0,0,0,0,6.43768495263822,0,6.43768495263822,0,0,0,0.852480169392005,0,10.4988278719758,6.43768495263822,0,3.89212876309457,10.4988278719758,0,0,0,0,0,2.32985859844169,0,0,0,0,0,0,0,1.67342115585293,0,2.42368760902149,0,0,0,0,0,0,2.42368760902149,0,0,0,0,0,0,1.4916415070421,8.62330016577298,0,10.4988278719758,0,0,0,1.69704883313764,0,0,0,0,0,0,1.3087324441559,0,0,0,10.4988278719758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51995294910164,10.4988278719758,0,0,0,0,0,0,0,0,0,0,0,0,2.6949529337418,1.69704883313764,2.26411220028479,10.4988278719758,6.43768495263822,0,10.4988278719758,0
"X401",1.94404626531142,0,0,0.901747257843659,0,0,0,0,0.507041955628161,0,0,0,0,0,0,0,1.94404626531142,0,0,0,0,1.35924606941213,0,2.04300091435731,2.04300091435731,0,2.04300091435731,0,0,0,0,0,1.99023290758828,0,0.982906054332787,0.859784442200893,1.20245646207604,1.15326651263127,0,1.09526409073841,0,0,0,0,0.805017911712241,1.85422588177414,1.21058789964524,1.15326651263127,0,1.41745206065852,0,0,1.00763338914542,1.14706799701825,0,1.6737534101105,0,0,2.04300091435731,1.94404626531142,1.94404626531142,0,1.99023290758828,0,0.699439690202786,2.04300091435731,0,0,0,1.57517598570063,0,1.94404626531142,0,0,0,0,0,0.959360897772558,1.67168821508363,1.67168821508363,0,2.04300091435731,2.04300091435731,2.04300091435731,2.04300091435731,0,1.67168821508363,0,2.04300091435731,2.04300091435731,2.04300091435731,0,2.04300091435731,1.94198213294987,0,1.15256624085073,0,0,0,2.04300091435731,0,0,0,0,1.24828693753604,1.94404626531142,1.94404626531142,1.65079702529976,1.94404626531142,1.41957287120137,1.83799123978904,0.716142292218609,1.24828693753604,0,0,0,0,1.94404626531142,1.5887266189171,0,0,1.15256624085073,2.04300091435731,1.94404626531142,0,0,0,2.04300091435731,1.21058789964524,2.04300091435731,2.04300091435731,2.04300091435731,2.04300091435731,0,1.48090198160515,1.15256624085073,0.944279683599833,1.05172505819603,0,0,2.04300091435731,1.45840137127014,0,0,0,1.94404626531142,0,0,0,0,0,0,0.982906054332787,0,1.01615405887575,1.00763338914542,1.05172505819603,0,0,1.43435105578636,0,2.04300091435731,0.970991066474937,0,0,0,2.04300091435731,1.53499155205824,1.94404626531142,1.94404626531142,1.94404626531142,1.21058789964524,1.74661497314245,0,0,0,0,0,0,0,0,1.44522533563018,0,0,1.0118758235184,0,0,0,0,0,0,0,1.94404626531142,1.09483467175313,0,0,0,2.04300091435731,0,0,1.15049758627693,0,0,1.1203439721982,0,1.1203439721982,0,0,0,0,0,0,1.07045911405755,0,0,0,0,0,1.21058789964524,0.90856849727517,0,0,0.683496290906593,0,0,0,0,1.15256624085073,2.04300091435731,0,1.94404626531142,1.6737534101105,2.04300091435731,1.37689446881287,1.94404626531142,0,1.68547240338419,0,1.34607975860029,0,1.47841284909991,0.727125566919605,0,2.04300091435731,1.21671240708977,1.94404626531142,1.94404626531142,1.94404626531142,0,0,0,1.94404626531142,0,0,1.94404626531142,0,0,1.0336342292866,0,1.94404626531142,1.94404626531142,1.94404626531142,0,1.94404626531142,0,0,0,0,0,0,0,0,0,0,0,2.04300091435731,0,0.944279683599833,0,0,0,1.94404626531142,0.99511645379414,1.43435105578636,0,2.04300091435731,1.94198213294987,1.94404626531142,1.08987132322176,1.67168821508363,2.04300091435731,0,0,1.94404626531142,1.82610030498876,0,1.94198213294987,1.94404626531142,0,1.94404626531142,0,0.569736469477114,1.29534316523815,2.04300091435731,0,1.24828693753604,1.67168821508363,0,1.02046855031475,0,1.97594967791123,1.02046855031475,0,1.02046855031475,2.04300091435731,0,1.07077832943809,0.731423390519419,0,1.94404626531142,0,0,0,1.94404626531142,1.53499155205824,0,1.67168821508363,0,0,0,0,0,0,0,0,0,0,0.85159946641353,0,0,0,1.53499155205824,0,0,0.802327624820715,0,1.22914890635856,1.14706799701825,0,1.16372209738877,1.49940715247556,1.35924606941213,1.15256624085073,2.04300091435731,1.1203439721982,2.04300091435731,1.52526335791104,1.67168821508363,1.71343470701025,1.21058789964524,0,2.04300091435731,1.94404626531142,0,1.94404626531142,1.47841284909991,1.21058789964524,2.04300091435731,0,1.15256624085073,1.15256624085073,1.22914890635856,0.970991066474937,0.745048637964815,0,0,0,1.82610030498876,1.94404626531142,0,0.847645681965054,0,0,0,0,1.94404626531142,0,0.653689047584615,0,1.94404626531142,0,0,2.04300091435731,1.94404626531142,0,0,2.04300091435731,2.04300091435731,2.04300091435731,0,0,1.99023290758828,1.22914890635856,0.948005456208232,0,0,0,1.51837932722661,0,0,1.74661497314245,2.04300091435731,1.00767993170296,0,1.95780420383529,1.94198213294987,0,0,0,0,1.78547446989027,1.34607975860029,0.847645681965054,1.13088302473886,0,0,1.94404626531142,0,1.94404626531142
"X403",1.76164106403756,3.61072885964208,0.901747257843659,0,2.45515567191011,0,0,0,0.918935441155441,0,0,0,0.484072876002361,0,1.86715015085667,0,1.76164106403756,0,2.14200570337674,4.75193704523858,0,0.615855895093206,0,0,0,6.42974966699949,0,1.02477514887061,0,0,2.91379985287632,2.91379985287632,0.901747257843659,3.61072885964208,2.67204760024058,2.33733945724858,1.63445011232286,1.56758826594367,2.91379985287632,0.992498662245079,2.91379985287632,2.91379985287632,2.91379985287632,2.91379985287632,2.1884557365063,1.68024833031137,2.19400297995988,1.56758826594367,2.91379985287632,2.56891207991614,3.61072885964208,4.75193704523858,1.82617951314544,1.03944152065865,0,1.51670919528944,2.91379985287632,4.75193704523858,0,1.76164106403756,1.76164106403756,0,0.901747257843659,0,0.633813197218563,0,0,0,0,1.42738107465103,0,1.76164106403756,0,0,4.75193704523858,0,0,1.73869313462241,1.51483817382055,1.51483817382055,0,0,0,0,0,0,1.51483817382055,0,0,0,0,0,0,0.879885502763323,0,0,0,0,0,0,0,0,0,0,1.13116330973553,1.76164106403756,1.76164106403756,2.99181351554645,1.76164106403756,1.92956739048959,0.832768675025216,1.94684589203678,1.13116330973553,4.75193704523858,0,0,0,1.76164106403756,1.43966068247205,0,0,0,0,1.76164106403756,0,0,4.75193704523858,0,2.19400297995988,0,0,0,0,0,0.670976497329698,0,0.855680390424759,0,1.50623624409867,0,0,0.660781783649152,0,4.75193704523858,4.75193704523858,1.76164106403756,4.75193704523858,1.29976943939496,4.75193704523858,4.75193704523858,0,3.64271638166856,0,0,0.920810950529122,1.82617951314544,0,0,0,1.29976943939496,0,0,0,0,2.91379985287632,1.31545183563599,0,0,1.76164106403756,1.76164106403756,1.76164106403756,2.19400297995988,0,0,0,0,0,1.31545183563599,0,0,0,0.65481190510834,0,0,1.8338682652454,0,0,1.68024833031137,0,0,2.29997528971985,0,1.76164106403756,0.992109133871713,0,1.31545183563599,1.31545183563599,0,2.91379985287632,0,1.04254971990182,2.91379985287632,0,1.01522495254115,2.91379985287632,1.01522495254115,0,0,1.83573808313729,0,0,0,0.970020681353351,2.91379985287632,0,0,1.27693366802357,0,2.19400297995988,0.823319906477759,0,1.01051617496131,0.619365732149885,0,0,0,0,0,0,0,1.76164106403756,1.51670919528944,0,1.24770387810277,1.76164106403756,4.75193704523858,1.52732862109793,0,1.21978044464135,2.57078026287524,1.33969701117135,0.98835265439959,0,0,1.10255134830836,1.76164106403756,1.76164106403756,1.76164106403756,2.91379985287632,2.91379985287632,3.61072885964208,1.76164106403756,0,0,1.76164106403756,2.76617117343167,0,0,0,1.76164106403756,1.76164106403756,1.76164106403756,0,1.76164106403756,0,0,0,0,1.91633483373156,0,0,0,0,0,0,0,2.10077737450066,1.71136078084952,0,0,0,1.76164106403756,0.901747257843659,1.29976943939496,0,0,0.879885502763323,1.76164106403756,0,1.51483817382055,0,0,0,1.76164106403756,0,0,0.879885502763323,1.76164106403756,1.59430076143102,1.76164106403756,0,0.77442021953312,1.17380435468194,0,0,1.13116330973553,1.51483817382055,0,1.84944124537694,0,0,1.84944124537694,0,0,0,0,1.45546551942681,1.3255918740073,0,1.76164106403756,0,2.91379985287632,0,1.76164106403756,0,0,1.51483817382055,0,0,0,0,2.91379985287632,0,2.91379985287632,0,0,0,0.771696555802544,0,4.75193704523858,2.91379985287632,0,1.76164106403756,4.75193704523858,0,0,0,1.03944152065865,0,2.10906600655356,0.679360932943867,1.23171179018641,0,0,1.01522495254115,0,0,1.51483817382055,0.776333841933444,2.19400297995988,0,0,1.76164106403756,0,1.76164106403756,1.33969701117135,2.19400297995988,0,0,0,0,0,0,0.675142757331125,3.90304369167986,0,4.75193704523858,1.65476171477896,1.76164106403756,0,0.768113345459982,0,0,0,0,1.76164106403756,0,1.18471047433548,0,1.76164106403756,0,4.75193704523858,0,1.76164106403756,0,0,0,0,0,0,0,0.901747257843659,0,0.859056581951641,0,0,0,1.3759139230457,4.75193704523858,0,1.58273431748536,0,0.913132332973816,0,0.887054263081738,0.879885502763323,0,0,0,0,1.61794771278572,1.21978044464135,0.768113345459982,1.02477514887061,4.75193704523858,2.91379985287632,1.76164106403756,4.75193704523858,1.76164106403756
"X406",0,5.42436582947014,0,2.45515567191011,0,0,0,0,2.76100430074353,0,0,0,0,0,0,0,0,0,0,0,0,1.85038401751693,0,0,0,0,0,0,0,0,8.75475642868981,8.75475642868981,0,5.42436582947014,2.67612454657227,0,0,1.56997651498963,8.75475642868981,0,8.75475642868981,8.75475642868981,8.75475642868981,8.75475642868981,2.19179328008106,0,3.29602778955221,0,8.75475642868981,0,5.42436582947014,0,2.74344899670365,3.12308385729324,0,0,8.75475642868981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39866994713714,0,0,0,0,1.9325090987136,0,1.94981401876047,3.39866994713714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29602778955221,0,0,0,0,0,0,0,0,0,4.52560918837908,0,0,1.98536775566757,0,0,0,0,0,3.90526172281309,0,0,46.92494056869,10.9448495136014,0,46.92494056869,2.7666479952489,2.74344899670365,0,0,0,0,0,0,0,0,8.75475642868981,3.95238084579307,0,0,0,0,0,3.29602778955221,0,0,0,0,0,3.95238084579307,0,0,0,0,0,0,2.75499975878714,0,0,5.04844363052999,0,0,6.91046716096561,0,0,2.98086958597501,0,3.95238084579307,3.95238084579307,0,8.75475642868981,0,1.56620707429453,8.75475642868981,0,0,8.75475642868981,0,0,0,5.51562611163398,0,0,0,0,8.75475642868981,0,0,3.8366496623184,0,3.29602778955221,0,0,3.03617514129097,1.86092962810886,0,0,0,0,0,0,6.25179228513012,0,0,0,0,0,0,0,0,0,0,0,1.97971052664379,0,0,0,0,0,0,8.75475642868981,8.75475642868981,5.42436582947014,0,0,0,0,8.31119322602497,0,0,0,0,0,0,0,0,0,0,0,0,5.75778605611409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97186687828121,0,0,0,0,0,0,1.55119145992619,0,0,0,3.39866994713714,0,0,0,0,0,0,0,0,0,0,1.45768233493588,1.99141945453741,0,0,0,8.75475642868981,0,0,0,0,0,0,0,0,0,8.75475642868981,0,8.75475642868981,0,0,0,2.31861226839561,0,0,8.75475642868981,0,5.29299517553508,0,0,0,0,0,0,3.16842752891731,0,0,0,0,0,0,0,0,0,3.29602778955221,0,0,0,0,0,0,3.29602778955221,0,0,0,0,0,0,2.02851654967916,0,0,0,0,0,0,2.30785476484333,0,0,0,0,0,0,1.77977424756658,5.08762243288693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06701794027683,0,0,4.75545430083785,0,0,0,0,0,0,0,0,46.92494056869,0,0,2.30785476484333,3.07901746811858,0,8.75475642868981,0,0,0
"X510",0,0,0,0,0,0,0,0,0,0,0,0,18.5049708981775,0,0,0,0,0,0,0,40.1183565161566,23.5427699822338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.9467442268229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86801543535633,0,0,0,0,0,0,0,0,0,0,1194.14285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.453444859789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X602",0,0,0,0,0,0,0,0,5.34390148023495,28.8908102682306,6.6536595702806,0,11.2601545442728,12.9653922879689,0,84.7673853513408,0,0,0,0,6.10293558117076,7.16280930324868,13.8763173344784,0,0,0,0,11.918836618235,10.6836690354726,6.35250796918107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0574986142033,0,0,0,0,0,0,0,0,0,0,0,0,5.05554477833203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68532995039887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7673853513408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87649720822661,0,0,0,0,0,0,0,0,0,0,0,7.25582966141973,0,0,0,0,0,0,0,5.747567162316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.961947570777,105.961947570777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50347252309079,6.82607715072895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44473980889974,9.8470627781969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5386472328323,0,0,0,0,0,0,0,2.65507715152722,0,0,0,0,0,0,0,0,7.09344477608266,0,0,0,0,0,0,0
"X603",0,0,0,0,0,0,0,0,0,0,0,0,0,596.637344595016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
